IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema
14;ResNet18_2;0.47588212666666657;0.027004241082137045;2;axe_xx1_0;14;[V f, U (1, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (2, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (4, f),  T (64, c), T (14, x)]
15;ResNet18_2;14.463457803333332;0.8960121610258692;1;axe_out_channels_0,axe_yy_0,axe_xx_1;7;[V f, U (2, f), U (14, y), T (1, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (1, x), T (4, y), T (2, f), T (64, c), T (1, x)]
16;ResNet18_2;0.8023392000000001;0.18818394254043336;1;axe_out_channels_0,axe_yy_0,axe_xx_1;23;[V f, U (4, f), U (7, y), U (3, h), T (8, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (14, x), T (8, y), T (1, f), T (8, c), T (4, x)]
17;ResNet18_2;0.38434398333333336;0.036659443917265944;1;axe_xx_0;14;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (1, x), T (8, y), T (1, f), T (64, c), T (14, x)]
18;ResNet18_2;0.17414058666666668;0.039286321798246496;1;axe_out_channels_0,axe_yy_0,axe_xx_1;14;[V f, U (2, f), U (14, y), T (64, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, x), T (4, y), T (2, f), T (1, c), T (1, x)]
19;ResNet18_2;1.41534174;0.3691573420473271;1;axe_out_channels_0,axe_yy_0,axe_xx_1;11;[V f, U (4, f), U (7, y), T (4, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, x), T (8, y), T (1, f), T (16, c), T (2, x)]
20;ResNet18_2;0.1543972833333333;0.0027690387460573215;2;axe_xx1_0;28;[V f, U (1, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (1, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (4, f),  T (16, c), T (28, x)]
21;ResNet18_2;0.8062570433333333;0.02091438241863484;1;axe_out_channels_0,axe_yy_0,axe_xx_1;11;[V f, U (4, f), U (7, y), U (3, w), T (32, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (2, x), T (8, y), T (1, f), T (2, c), T (7, x)]
22;ResNet18_2;0.6064838499999999;0.09149227350259359;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (7, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (2, c), T (4, x)]
23;ResNet18_2;0.65265202;0.07684455912326332;1;axe_out_channels_0,axe_yy_0,axe_xx_1;10;[V f, U (4, f), U (7, y), T (64, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (1, f), T (1, c), T (4, x)]
24;ResNet18_2;1.0537592066666666;0.24726804923339774;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;16;[V f, U (4, f), ULambda y, U (3, w), T (16, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (8, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (4, c), T (7, x)]
25;ResNet18_2;7.207352949999999;1.589264538913247;1;axe_out_channels_0,axe_yy_0,axe_xx_1;10;[V f, U (4, f), U (7, y), U (3, h), T (1, c), Hoist_vars [c], T (8, x),  T (3, w), T (1, h), T (1, x), T (8, y), T (1, f), T (64, c), T (7, x)]
26;ResNet18_2;0.3672055566666667;0.06325761368217366;1;axe_out_channels_0,axe_yy_0,axe_xx_1;13;[V f, U (4, f), U (7, y), U (3, w), T (64, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (4, x), T (8, y), T (1, f), T (1, c), T (7, x)]
27;ResNet18_2;0.7628259666666666;0.14837524489827056;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;12;[V f, U (4, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (4, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (1, f),  T (2, c), T (7, x)]
28;ResNet18_2;3.3375835166666667;0.6591711915096305;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;12;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (4, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, f),  T (64, c), T (1, x)]
29;ResNet18_2;0.9608707633333333;0.20268105877160278;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;14;[V f, U (1, f), ULambda y, U (3, h), T (8, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (7, x),  Lambda_apply y [((Iter 3), (Arg 10)), ((Iter 2), (Arg 13))], T (4, f),  T (8, c), T (2, x)]
30;ResNet18_2;2.98243889;0.5856098543227137;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (2, c), T (2, x)]
31;ResNet18_2;0.13414699333333335;0.000986423106514983;2;axe_xx1_0;56;[V f, U (4, f), ULambda y, T (16, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (4, c), T (56, x)]
32;ResNet18_2;4.901021966666667;0.8348001996714757;1;axe_out_channels_0,axe_yy_0,axe_xx_1;8;[V f, U (2, f), U (14, y), T (2, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, x), T (4, y), T (2, f), T (32, c), T (2, x)]
33;ResNet18_2;2.6011351533333333;0.5411822885429584;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (2, c), T (2, x)]
34;ResNet18_2;4.107577166666666;0.7408834745993554;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;9;[V f, U (4, f), ULambda y, T (8, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (8, c), T (1, x)]
35;ResNet18_2;0.4989267766666666;0.09184639960173731;1;axe_out_channels_0,axe_yy_0,axe_xx_1;11;[V f, U (4, f), U (7, y), U (3, h), T (64, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (2, x), T (8, y), T (1, f), T (1, c), T (4, x)]
36;ResNet18_2;1.9515705533333332;0.4546994833748143;1;axe_out_channels_0,axe_yy_0,axe_xx_1;13;[V f, U (4, f), U (7, y), U (3, w), T (4, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (4, x), T (8, y), T (1, f), T (16, c), T (7, x)]
37;ResNet18_2;0.27115675666666667;0.01829680722944764;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;34;[V f, U (1, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (28, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (4, f),  T (2, c), T (2, x)]
38;ResNet18_2;1.1047684500000001;0.22808816305638788;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;9;[V f, U (2, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (2, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, f),  T (4, c), T (2, x)]
39;ResNet18_2;1.27999784;0.3227128754019811;1;axe_out_channels_0,axe_yy_0,axe_xx_1;16;[V f, U (4, f), U (4, y), U (3, w), T (8, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (1, x), T (14, y), T (1, f), T (8, c), T (8, x)]
40;ResNet18_2;2.9053648400000003;0.5826994117596425;1;axe_out_channels_0,axe_yy_0,axe_xx_1;9;[V f, U (1, f), U (14, y), U (3, h), T (4, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (1, x), T (4, y), T (4, f), T (16, c), T (8, x)]
41;ResNet18_2;2.529412996666667;0.6799910984495449;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;35;[V f, U (2, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (28, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, f),  T (32, c), T (2, x)]
42;ResNet18_2;0.39407233999999997;0.06413397294562861;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;36;[V f, U (4, f), ULambda y, U (3, w), T (16, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (28, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (1, f),  T (4, c), T (2, x)]
43;ResNet18_2;1.5600225699999999;0.4477714388331848;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;15;[V f, U (4, f), ULambda y, T (4, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (16, c), T (2, x)]
44;ResNet18_2;14.525858303333333;0.3007269391562793;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;8;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, f),  T (32, c), T (2, x)]
45;ResNet18_2;1.0772617666666666;0.051639634413795404;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, U (3, h), T (8, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (7, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (8, c), T (2, x)]
46;ResNet18_2;0.86014561;0.22493155294861839;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;11;[V f, U (1, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h), T (2, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (4, f),  T (2, c), T (1, x)]
47;ResNet18_2;2.45634277;0.49035495422691733;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;12;[V f, U (2, f), ULambda y, T (8, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 3), (Arg 10)), ((Iter 2), (Arg 13))], T (2, f),  T (8, c), T (8, x)]
48;ResNet18_2;13.662144193333333;0.230859914562398;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;13;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (7, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (64, c), T (8, x)]
49;ResNet18_2;0.5191486666666666;0.10515330285198418;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;16;[V f, U (4, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (8, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (1, f),  T (1, c), T (7, x)]
50;ResNet18_2;0.7142034399999999;0.1778949642639054;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;10;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (2, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, f),  T (2, c), T (7, x)]
51;ResNet18_2;4.395616096666666;1.1841377851065145;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;10;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (4, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (64, c), T (1, x)]
52;ResNet18_2;0.7925237966666667;0.19051887022154082;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;64;[V f, U (4, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (56, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (16, c), T (1, x)]
53;ResNet18_2;1.4515722066666665;0.3870996625069965;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;32;[V f, U (2, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (28, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (2, f),  T (16, c), T (2, x)]
54;ResNet18_2;1.2294828466666667;0.33731224422516437;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;10;[V f, U (4, f), ULambda y, T (8, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (8, c), T (7, x)]
55;ResNet18_2;11.840771703333335;0.41066594137014184;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;12;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (4, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, f),  T (64, c), T (7, x)]
56;ResNet18_2;0.3301196566666667;0.02305650666882006;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;22;[V f, U (4, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (14, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (1, f),  T (1, c), T (4, x)]
57;ResNet18_2;1.8563744399999997;0.251029138852766;1;axe_out_channels_0,axe_yy_0,axe_xx_1;7;[V f, U (2, f), U (14, y), T (16, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (1, x), T (4, y), T (2, f), T (4, c), T (2, x)]
58;ResNet18_2;1.4858956866666664;0.2911945946344044;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;8;[V f, U (2, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (56, x),  T (3, w), T (1, h), T (1, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, f),  T (2, c), T (1, x)]
59;ResNet18_2;0.09491379999999999;0.0007711476927281841;1;axe_xx_0;28;[V f, U (4, f), U (7, y), T (64, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (1, f), T (1, c), T (28, x)]
60;ResNet18_2;5.110323163333333;1.3679760124952016;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;18;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (2, f),  T (32, c), T (4, x)]
61;ResNet18_2;1.9658787866666665;0.36756506453246673;1;axe_out_channels_0,axe_yy_0,axe_xx_1;16;[V f, U (4, f), U (4, y), U (3, w), T (4, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (1, x), T (14, y), T (1, f), T (16, c), T (4, x)]
62;ResNet18_2;2.3947367433333335;0.4019372677263109;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (7, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, f),  T (32, c), T (2, x)]
63;ResNet18_2;0.19991831333333335;0.001435994971919393;2;axe_xx1_0;28;[V f, U (4, f), ULambda y, U (3, w), T (2, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, f),  T (32, c), T (28, x)]
64;ResNet18_2;7.074726376666666;0.18280228702783963;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;20;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (14, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (64, c), T (4, x)]
65;ResNet18_2;25.72130687;0.38283662248618816;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (64, c), T (1, x)]
66;ResNet18_2;1.5243906499999997;0.012772482424695952;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;21;[V f, U (1, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (14, x),  Lambda_apply y [((Iter 3), (Arg 10)), ((Iter 2), (Arg 13))], T (4, f),  T (32, c), T (1, x)]
67;ResNet18_2;1.6370617999999997;0.3717474465463577;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;9;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (28, x),  T (1, w), T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (2, c), T (2, x)]
68;ResNet18_2;2.03308993;0.4337936155826768;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;20;[V f, U (1, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (14, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (4, f),  T (32, c), T (1, x)]
69;ResNet18_2;0.14018652999999998;0.0015968549679813222;2;axe_xx1_0;28;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (2, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (2, f),  T (4, c), T (28, x)]
70;ResNet18_2;0.6221403600000001;0.15981989457503637;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;10;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (2, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (1, f),  T (2, c), T (2, x)]
71;ResNet18_2;1.8847238233333337;0.4009633572172716;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;8;[V f, U (1, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h), T (1, x),  Lambda_apply y [((Iter 3), (Arg 10)), ((Iter 2), (Arg 13))], T (4, f),  T (4, c), T (2, x)]
72;ResNet18_2;1.3369612133333333;0.21766238443426614;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;9;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (28, x),  T (1, w), T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 5)), ((Iter 3), (Arg 7))], T (1, f),  T (2, c), T (2, x)]
73;ResNet18_2;1.7659885800000001;0.5710711511738784;1;axe_out_channels_0,axe_yy_0,axe_xx_1;11;[V f, U (4, f), U (7, y), U (3, w), T (2, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (2, x), T (8, y), T (1, f), T (32, c), T (2, x)]
74;ResNet18_2;8.755404746666667;0.9807691464436072;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;6;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (56, x), T (3, w),  T (3, h), T (1, x),  Lambda_apply y [((Iter 3), (Arg 10)), ((Iter 2), (Arg 13))], T (2, f),  T (16, c), T (1, x)]
75;ResNet18_2;0.15706937;0.0029022218300027353;2;axe_xx1_0;28;[V f, U (1, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (1, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (4, f),  T (16, c), T (28, x)]
76;ResNet18_2;4.070796336666666;1.062257417015198;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;10;[V f, U (2, f), ULambda y, U (3, h), T (1, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (4, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (64, c), T (1, x)]
77;ResNet18_2;3.0408065433333333;0.9635078125563892;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;9;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (16, c), T (8, x)]
78;ResNet18_2;0.3048963166666666;0.036719820215144014;1;axe_out_channels_0,axe_yy_0,axe_xx_1;23;[V f, U (4, f), U (7, y), U (3, h), T (64, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (14, x), T (8, y), T (1, f), T (1, c), T (4, x)]
79;ResNet18_2;6.601558936666666;0.23378641867967648;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;11;[V f, U (2, f), ULambda y, T (1, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, x),  Lambda_apply y [((Iter 1), (Arg 11)), ((Iter 3), (Arg 15))], T (2, f),  T (64, c), T (1, x)]
80;ResNet18_2;0.37981152333333335;0.04656358867955387;1;axe_xx_0;14;[V f, U (4, f), U (7, y), T (2, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (1, x), T (8, y), T (1, f), T (32, c), T (14, x)]
81;ResNet18_2;2.6600748933333334;0.5911085251030049;1;axe_out_channels_0,axe_yy_0,axe_xx_1;10;[V f, U (4, f), U (7, y), U (3, w), T (4, c), Hoist_vars [c], T (8, x),  T (1, w), T (3, h), T (1, x), T (8, y), T (1, f), T (16, c), T (7, x)]
