IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema
19;MobilNet_7;440.05873407999997;2.4390131711745324;2;axe_out_channels1_1;12;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (2, f), T (8, c), T (7, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (4, f),  T (64, c)]
20;MobilNet_7;25.89628077333333;0.3427331626784192;1;axe_out_channels_1;8;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (8, f), T (2, c), T (1, x), T (2, y), T (1, f),  T (256, c)]
21;MobilNet_7;31.738682949999998;1.2282492918401802;1;axe_out_channels_1;8;[V f, U (4, f), U (7, y), U (3, w), T (4, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (2, f), T (128, c), T (2, x), T (2, y), T (4, f),  T (1, c)]
22;MobilNet_7;6.64720524;0.0670701836115784;1;axe_out_channels_1;8;[V f, U (4, f), U (7, y), U (3, w), T (8, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (8, f), T (32, c), T (2, x), T (2, y), T (1, f),  T (2, c)]
23;MobilNet_7;24.185749146666662;0.2244049847334384;1;axe_out_channels_1;11;[V f, U (4, f), U (7, y), T (8, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (4, f), T (64, c), T (7, x), T (2, y), T (2, f), T (1, c)]
24;MobilNet_7;58.17285176666667;0.3404852801438682;2;axe_out_channels1_1;17;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (8, f), T (64, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (1, f),  T (2, c)]
25;MobilNet_7;20.001683913333334;0.2606729187236808;1;axe_out_channels_1;24;[V f, U (4, f), U (7, y), T (128, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, f), T (4, c), T (14, x), T (2, y), T (8, f), T (1, c)]
26;MobilNet_7;36.39337708000001;2.3488351941073735;1;axe_out_channels_1;17;[V f, U (4, f), U (7, y), T (1, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (1, f), T (256, c), T (7, x), T (2, y), T (8, f), T (2, c)]
27;MobilNet_7;97.78296541666668;0.8595836134075517;1;axe_out_channels_1;8;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (2, f), T (32, c), T (2, x), T (2, y), T (4, f),  T (16, c)]
28;MobilNet_7;11.111445006666667;0.8266896433954262;1;axe_out_channels_1;7;[V f, U (4, f), U (7, y), U (3, h), T (64, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (2, f), T (1, c), T (1, x), T (2, y), T (4, f),  T (8, c)]
29;MobilNet_7;17.205002816666667;0.11801285203682105;1;axe_out_channels_1;17;[V f, U (4, f), U (7, y), T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (1, f), T (16, c), T (7, x), T (2, y), T (8, f), T (2, c)]
30;MobilNet_7;43.11823553666667;0.25397319077917246;1;axe_out_channels_1;18;[V f, U (4, f), U (7, y), U (3, h), T (8, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (4, f), T (2, c), T (14, x), T (2, y), T (2, f),  T (32, c)]
31;MobilNet_7;11.467752343333334;0.361344105785693;2;axe_out_channels1_1;10;[V f, U (4, f), ULambda y, U (3, w), T (128, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (1, f), T (4, c), T (1, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (8, f),  T (1, c)]
32;MobilNet_7;77.48593478999999;0.5365404994684524;1;axe_out_channels_1;17;[V f, U (1, f), U (14, y), U (3, h), T (2, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (16, f), T (2, c), T (14, x), T (1, y), T (2, f),  T (128, c)]
33;MobilNet_7;99.56881252333335;0.5271889638464696;1;axe_out_channels_1;19;[V f, U (1, f), U (14, y), U (3, h), T (2, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (2, f), T (1, c), T (2, x), T (1, y), T (16, f),  T (256, c)]
34;MobilNet_7;33.81599878;0.8970703316057168;1;axe_out_channels_1;6;[V f, U (4, f), U (7, y), T (4, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (4, f), T (2, c), T (2, x), T (2, y), T (2, f), T (64, c)]
35;MobilNet_7;5.706901276666667;1.5166681715101127;2;axe_out_channels1_1;9;[V f, U (4, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (8, f), T (4, c), T (7, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (1, f),  T (2, c)]
36;MobilNet_7;8.582894236666665;0.8263886519781997;1;axe_out_channels_1;8;[V f, U (2, f), U (14, y), T (8, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, f), T (8, c), T (2, x), T (1, y), T (2, f), T (8, c)]
37;MobilNet_7;2.3113959866666667;0.4211817506858989;1;axe_out_channels_1;8;[V f, U (4, f), U (7, y), U (3, w), T (128, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (8, f), T (4, c), T (2, x), T (2, y), T (1, f),  T (1, c)]
38;MobilNet_7;2.4184845333333334;0.480347411265177;1;axe_out_channels_1;8;[V f, U (2, f), U (14, y), T (256, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (8, f), T (2, c), T (2, x), T (1, y), T (2, f), T (1, c)]
39;MobilNet_7;20.18378507;0.13870554830107362;2;axe_out_channels1_1;17;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (4, f), T (16, c), T (14, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (2, f),  T (1, c)]
40;MobilNet_7;16.02310282;0.7495954211666216;1;axe_out_channels_1;8;[V f, U (4, f), U (7, y), U (3, h), T (2, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (8, f), T (256, c), T (1, x), T (2, y), T (1, f),  T (1, c)]
41;MobilNet_7;22.608913816666664;1.0125194608886097;1;axe_out_channels_1;24;[V f, U (4, f), U (7, y), U (3, h), T (1, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (1, f), T (64, c), T (14, x), T (2, y), T (8, f),  T (8, c)]
42;MobilNet_7;16.16369618;0.17790481614895484;1;axe_out_channels_1;12;[V f, U (4, f), U (7, y), U (3, h), T (64, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (1, f), T (2, c), T (2, x), T (2, y), T (8, f),  T (4, c)]
43;MobilNet_7;23.375219093333335;0.35444838354212876;2;axe_out_channels1_1;17;[V f, U (4, f), ULambda y, U (3, w), T (256, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (1, f), T (2, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (8, f),  T (1, c)]
44;MobilNet_7;78.75171899333334;0.8988254344960784;1;axe_out_channels_1;10;[V f, U (4, f), U (7, y), U (3, h), T (1, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (8, f), T (256, c), T (7, x), T (2, y), T (1, f),  T (2, c)]
45;MobilNet_7;8.511679813333336;1.5373635451059173;1;axe_out_channels_1;7;[V f, U (4, f), U (7, y), T (128, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (2, f), T (1, c), T (1, x), T (2, y), T (4, f), T (4, c)]
46;MobilNet_7;9.151406063333335;0.6640742881960574;1;axe_out_channels_1;19;[V f, U (1, f), U (14, y), U (3, h), T (128, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (2, f), T (4, c), T (2, x), T (1, y), T (16, f),  T (1, c)]
47;MobilNet_7;12.839302123333335;0.8003664485767314;1;axe_out_channels_1;17;[V f, U (2, f), U (14, y), T (16, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (8, f), T (8, c), T (14, x), T (1, y), T (2, f), T (4, c)]
48;MobilNet_7;54.418863783333336;0.20138026742036041;1;axe_out_channels_1;35;[V f, U (1, f), U (14, y), U (3, h), T (1, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (1, f), T (16, c), T (2, x), T (1, y), T (32, f),  T (32, c)]
49;MobilNet_7;40.06568886;0.47061583861033146;1;axe_out_channels_1;16;[V f, U (1, f), U (14, y), U (3, h), T (2, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (16, f), T (64, c), T (7, x), T (1, y), T (2, f),  T (4, c)]
50;MobilNet_7;14.42915961;1.3731958075632091;1;axe_out_channels_1;24;[V f, U (1, f), U (14, y), U (3, h), T (512, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (2, f), T (1, c), T (7, x), T (1, y), T (16, f),  T (1, c)]
51;MobilNet_7;4.246645046666666;0.5194258657322386;1;axe_out_channels_1;10;[V f, U (4, f), U (7, y), T (512, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (8, f), T (1, c), T (7, x), T (2, y), T (1, f), T (1, c)]
52;MobilNet_7;39.74446699333333;0.14211554306187263;1;axe_out_channels_1;11;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (1, f), T (512, c), T (1, x), T (2, y), T (8, f),  T (1, c)]
53;MobilNet_7;875.2518993966667;4.43076883436836;2;axe_out_channels1_1;20;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (2, f), T (2, c), T (14, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (4, f),  T (256, c)]
54;MobilNet_7;19.52693706;0.5930932935289981;2;axe_out_channels1_1;17;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (1, f), T (64, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (8, f),  T (2, c)]
55;MobilNet_7;4.550906776666666;1.0281745254954633;2;axe_out_channels1_1;9;[V f, U (4, f), ULambda y, U (3, w), T (64, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (8, f), T (8, c), T (7, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (1, f),  T (1, c)]
56;MobilNet_7;441.2974092466667;2.4803994936368956;2;axe_out_channels1_1;13;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (2, f), T (256, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (4, f),  T (2, c)]
57;MobilNet_7;10.520693336666664;0.5911200883940946;2;axe_out_channels1_1;12;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (1, f), T (1, c), T (2, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (8, f),  T (16, c)]
58;MobilNet_7;75.92995709333334;0.47968579050963184;1;axe_out_channels_1;18;[V f, U (4, f), U (7, y), U (3, w), T (4, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (4, f), T (64, c), T (14, x), T (2, y), T (2, f),  T (2, c)]
59;MobilNet_7;223.82558903999998;1.1477510520510925;2;axe_out_channels1_1;13;[V f, U (4, f), ULambda y, U (3, w), T (2, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (2, f), T (4, c), T (7, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (4, f),  T (64, c)]
60;MobilNet_7;149.28614363333332;0.4457217625579099;1;axe_out_channels_1;18;[V f, U (4, f), U (7, y), U (3, w), T (2, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (4, f), T (8, c), T (14, x), T (2, y), T (2, f),  T (32, c)]
61;MobilNet_7;20.752914936666663;0.6179146742343478;2;axe_out_channels1_1;5;[V f, U (4, f), ULambda y, U (3, w), T (4, c), Hoist_vars [c], T (7, x),  T (1, w), T (3, h), T (4, f), T (32, c), T (2, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (2, f),  T (4, c)]
62;MobilNet_7;35.00366360666666;1.1982734539110458;1;axe_out_channels_1;5;[V f, U (4, f), U (7, y), U (3, h), T (1, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (4, f), T (512, c), T (1, x), T (2, y), T (2, f),  T (1, c)]
63;MobilNet_7;25.03373788;0.2531047075032889;1;axe_out_channels_1;8;[V f, U (1, f), U (14, y), U (3, h), T (2, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (8, f), T (256, c), T (2, x), T (1, y), T (4, f),  T (1, c)]
64;MobilNet_7;223.54725138000003;0.9196939641346618;2;axe_out_channels1_1;17;[V f, U (4, f), ULambda y, U (3, w), T (2, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (4, f), T (32, c), T (14, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (2, f),  T (8, c)]
65;MobilNet_7;14.173325;0.07718197617153988;1;axe_out_channels_1;35;[V f, U (1, f), U (14, y), U (3, h), T (8, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (1, f), T (16, c), T (2, x), T (1, y), T (32, f),  T (4, c)]
66;MobilNet_7;15.633700086666668;0.23697326821825063;1;axe_out_channels_1;11;[V f, U (2, f), U (14, y), T (16, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (2, f), T (2, c), T (2, x), T (1, y), T (8, f), T (16, c)]
67;MobilNet_7;439.6856420233333;2.258856785103315;2;axe_out_channels1_1;12;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (2, f), T (256, c), T (7, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (4, f),  T (2, c)]
68;MobilNet_7;2.29153028;0.4008865563518136;2;axe_out_channels1_1;8;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (8, f), T (2, c), T (1, x),  Lambda_apply y [((Iter 2), (Arg 4)), ((Iter 1), (Arg 6))], T (1, f),  T (8, c)]
69;MobilNet_7;0.84849529;0.1592335349580756;1;axe_out_channels_1;32;[V f, U (1, f), U (14, y), U (3, h), T (32, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (32, f), T (8, c), T (2, x), T (1, y), T (1, f),  T (2, c)]
70;MobilNet_7;6.005605863333334;1.6074530105307931;1;axe_out_channels_1;10;[V f, U (4, f), U (7, y), U (3, w), T (32, c), Hoist_vars [c], T (2, x),  T (1, w), T (3, h), T (8, f), T (2, c), T (7, x), T (2, y), T (1, f),  T (8, c)]
71;MobilNet_7;150.9150599;0.41752554113134394;1;axe_out_channels_1;12;[V f, U (1, f), U (14, y), U (3, h), T (1, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (8, f), T (32, c), T (7, x), T (1, y), T (4, f),  T (16, c)]
72;MobilNet_7;6.0598099366666665;0.9759450034730057;1;axe_out_channels_1;5;[V f, U (4, f), U (7, y), U (3, h), T (64, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (4, f), T (2, c), T (1, x), T (2, y), T (2, f),  T (4, c)]
73;MobilNet_7;20.562474466666668;0.7603161980163016;1;axe_out_channels_1;16;[V f, U (1, f), U (14, y), U (3, h), T (4, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (16, f), T (1, c), T (7, x), T (1, y), T (2, f),  T (128, c)]
74;MobilNet_7;5.067668813333334;0.5108271391146343;1;axe_out_channels_1;32;[V f, U (1, f), U (14, y), U (3, h), T (2, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (32, f), T (4, c), T (1, x), T (1, y), T (1, f),  T (64, c)]
75;MobilNet_7;10.693161623333335;0.03428368756559515;1;axe_out_channels_1;34;[V f, U (1, f), U (14, y), U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (1, f), T (2, c), T (1, x), T (1, y), T (32, f),  T (16, c)]
76;MobilNet_7;32.06596228666667;0.1968390743861278;2;axe_out_channels1_1;17;[V f, U (4, f), ULambda y, U (3, w), T (16, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (4, f), T (1, c), T (14, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (2, f),  T (32, c)]
77;MobilNet_7;36.49663590666666;0.07138985444994352;2;axe_out_channels1_1;10;[V f, U (4, f), ULambda y, U (3, w), T (1, c), Hoist_vars [c], T (14, x),  T (1, w), T (3, h), T (1, f), T (32, c), T (1, x),  Lambda_apply y [((Iter 1), (Arg 4)), ((Iter 2), (Arg 5))], T (8, f),  T (16, c)]
78;MobilNet_7;54.49232868;0.1956787625204959;1;axe_out_channels_1;35;[V f, U (1, f), U (14, y), U (3, h), T (1, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (1, f), T (16, c), T (2, x), T (1, y), T (32, f),  T (32, c)]
79;MobilNet_7;19.138416170000003;0.2899904210629474;1;axe_out_channels_1;31;[V f, U (2, f), U (14, y), T (256, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (1, f), T (1, c), T (14, x), T (1, y), T (16, f), T (2, c)]
